game_date,home_team,away_team,actual_winner,elo_predicted_winner,elo_win_probability,power_v2_predicted_winner,power_v2_win_probability,power_v3_recency_predicted_winner,power_v3_recency_win_probability,elo_correct,power_v2_correct,power_v3_recency_correct
2026-05-22,Somers 12U Red,East Longmeadow 12U White,Somers 12U Red,Somers 12U Red,0.5396582975906704,Somers 12U Red,0.5692713538571039,Somers 12U Red,0.5730287658192732,True,True,True
2026-05-22,Southington 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Southington 12U Blue,0.5850940245209131,Southington 12U Blue,0.5349052637307183,Southington 12U Blue,0.5298052968706218,False,False,False
2026-05-22,Farmington 12U Red,Connecticut Valley Youth Lacrosse,Tie,Farmington 12U Red,0.5497727603367389,Farmington 12U Red,0.5168936239450805,Farmington 12U Red,0.5161769198358688,False,False,False
2026-05-22,Southington 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Southington 12U White,0.509680987061608,Connecticut Valley Youth Lacrosse,0.538445065437734,Connecticut Valley Youth Lacrosse,0.5391572334171596,False,True,True
2026-05-22,Connecticut Valley Youth Lacrosse,West Hartford 12U White,Tie,Connecticut Valley Youth Lacrosse,0.6367735934091754,Connecticut Valley Youth Lacrosse,0.6316577238741083,Connecticut Valley Youth Lacrosse,0.6307233930374397,False,False,False
2026-05-23,Connecticut Valley Youth Lacrosse,Vernon 12U,Vernon 12U,Connecticut Valley Youth Lacrosse,0.5011356342396599,Vernon 12U,0.5005285016344232,Vernon 12U,0.5110205701547573,False,True,True
2026-05-23,Connecticut Valley Youth Lacrosse,Berlin 12U A,Berlin 12U A,Berlin 12U A,0.5057922426438135,Berlin 12U A,0.5008451194143023,Berlin 12U A,0.5057496937684783,True,True,True
2026-05-23,Meriden 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Meriden 12U,0.5133092277689727,Connecticut Valley Youth Lacrosse,0.5255595402460828,Connecticut Valley Youth Lacrosse,0.5154569921281,False,True,True
2026-05-23,Connecticut Valley Youth Lacrosse,West Hartford 12U Gold,West Hartford 12U Gold,West Hartford 12U Gold,0.717204202373723,West Hartford 12U Gold,0.7279833975380219,West Hartford 12U Gold,0.7276723227143038,True,True,True
2026-05-23,Newington 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5891551360054055,Connecticut Valley Youth Lacrosse,0.610907915690666,Connecticut Valley Youth Lacrosse,0.608181364257901,True,True,True
2026-05-23,Newington 12U,RHAM 12U,RHAM 12U,RHAM 12U,0.781868077065645,RHAM 12U,0.7929481178837364,RHAM 12U,0.7899817780086806,True,True,True
2026-05-23,Glastonbury 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Glastonbury 12U White,0.5634282729638979,Glastonbury 12U White,0.597744728995371,Glastonbury 12U White,0.6038590519398555,False,False,False
2026-05-23,Colchester 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Colchester 12U,0.5031594085684366,Colchester 12U,0.5373855182522634,Colchester 12U,0.538703994445347,False,False,False
2026-05-24,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,East Longmeadow 12U A,Connecticut Valley Youth Lacrosse,0.6456132704540032,Connecticut Valley Youth Lacrosse,0.6050553734766644,Connecticut Valley Youth Lacrosse,0.6069524280624679,False,False,False
2026-05-24,Connecticut Valley Youth Lacrosse,Northampton 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6042860396986002,Connecticut Valley Youth Lacrosse,0.6094953177536749,Connecticut Valley Youth Lacrosse,0.6074057539978528,True,True,True
2026-05-26,Connecticut Valley Youth Lacrosse,West Springfield 12U,West Springfield 12U,West Springfield 12U,0.6422330667435014,West Springfield 12U,0.6570807201435792,West Springfield 12U,0.6601803411235434,True,True,True
2026-05-26,Suffield 12U,Connecticut Valley Youth Lacrosse,Suffield 12U,Suffield 12U,0.6713202450886023,Suffield 12U,0.6897376508894438,Suffield 12U,0.6906621306692369,True,True,True
2026-05-26,Suffield 12U White,Somers 12U Red,Suffield 12U White,Suffield 12U White,0.6135298394184363,Suffield 12U White,0.5727640183880748,Suffield 12U White,0.5693650537172565,True,True,True
2026-05-26,Connecticut Valley Youth Lacrosse,Somers 12U Red,Connecticut Valley Youth Lacrosse,Somers 12U Red,0.5232551826373786,Somers 12U Red,0.5170740793953497,Somers 12U Red,0.5190476874560468,False,False,False
2026-05-26,Wethersfield 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Wethersfield 12U A,0.5501198465371865,Wethersfield 12U A,0.5456640033145876,Wethersfield 12U A,0.5437466612621792,False,False,False
2026-05-26,Connecticut Valley Youth Lacrosse,South Windsor 12U,Connecticut Valley Youth Lacrosse,South Windsor 12U,0.5193915552630002,South Windsor 12U,0.5192493062975359,South Windsor 12U,0.522295608820836,False,False,False
2026-05-26,Connecticut Valley Youth Lacrosse,Agawam 12U,Agawam 12U,Connecticut Valley Youth Lacrosse,0.6283409789290297,Connecticut Valley Youth Lacrosse,0.6030800968074506,Connecticut Valley Youth Lacrosse,0.602290465989064,False,False,False
2026-05-26,Connecticut Valley Youth Lacrosse,RHAM 12U,RHAM 12U,RHAM 12U,0.6777889372217792,RHAM 12U,0.7057702569645932,RHAM 12U,0.7029349516741673,True,True,True
2026-05-26,Connecticut Valley Youth Lacrosse,Belchertown 12U,Belchertown 12U,Belchertown 12U,0.5334126337651639,Connecticut Valley Youth Lacrosse,0.5121348403665614,Connecticut Valley Youth Lacrosse,0.5089818685678339,True,False,False
2026-05-26,Northampton 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6274855685387453,Connecticut Valley Youth Lacrosse,0.6332951243954317,Connecticut Valley Youth Lacrosse,0.6343967811779705,True,True,True
2026-05-26,South Hadley 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.7353298487256437,Connecticut Valley Youth Lacrosse,0.7396164447561472,Connecticut Valley Youth Lacrosse,0.7402377025114036,True,True,True
2026-05-27,Minnechaug 12U,Connecticut Valley Youth Lacrosse,Minnechaug 12U,Minnechaug 12U,0.6257775341750167,Minnechaug 12U,0.651067563367528,Minnechaug 12U,0.6471909954462001,True,True,True
2026-05-27,Colchester 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Colchester 12U,0.5150600573934568,Colchester 12U,0.523212321806071,Colchester 12U,0.5222257900548388,False,False,False
2026-05-27,Connecticut Valley Youth Lacrosse,West Springfield 12U,Connecticut Valley Youth Lacrosse,West Springfield 12U,0.6486474702665697,West Springfield 12U,0.6583443264592763,West Springfield 12U,0.6607286168302231,False,False,False
2026-05-27,Westfield 12U Red,Connecticut Valley Youth Lacrosse,Westfield 12U Red,Westfield 12U Red,0.6569406488101052,Westfield 12U Red,0.7104273121650515,Westfield 12U Red,0.7112755409820212,True,True,True
2026-05-27,Connecticut Valley Youth Lacrosse,Somers 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5035082602628345,Somers 12U White,0.5226843761954512,Somers 12U White,0.5237375306559483,True,False,False
2026-05-27,Suffield 12U White,Connecticut Valley Youth Lacrosse,Suffield 12U White,Suffield 12U White,0.5927706377990148,Suffield 12U White,0.5891589722838646,Suffield 12U White,0.5877536269162017,True,True,True
2026-05-27,Connecticut Valley Youth Lacrosse,Farmington 12U Black,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6193246431076505,Connecticut Valley Youth Lacrosse,0.6434324756013028,Connecticut Valley Youth Lacrosse,0.6413017212588107,True,True,True
2026-05-27,Berlin 12U A,Connecticut Valley Youth Lacrosse,Berlin 12U A,Connecticut Valley Youth Lacrosse,0.5358635764667616,Berlin 12U A,0.5083253983936826,Berlin 12U A,0.5133192729953722,False,True,True
2026-05-27,Connecticut Valley Youth Lacrosse,West Hartford 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6535924260023477,Connecticut Valley Youth Lacrosse,0.6229619249127359,Connecticut Valley Youth Lacrosse,0.6197884265117161,True,True,True
2026-05-27,Connecticut Valley Youth Lacrosse,South Windsor 12U,South Windsor 12U,Connecticut Valley Youth Lacrosse,0.5569659141554936,Connecticut Valley Youth Lacrosse,0.5189876167009455,Connecticut Valley Youth Lacrosse,0.5216295926185923,False,False,False
2026-05-27,Minnechaug 12U White,Somers 12U Red,Minnechaug 12U White,Minnechaug 12U White,0.6563615064817588,Minnechaug 12U White,0.5965673144561429,Minnechaug 12U White,0.591227134795339,True,True,True
2026-05-27,Vernon 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Vernon 12U,0.5027982414008533,Vernon 12U,0.5091580102296916,Vernon 12U,0.5190948074232159,False,False,False
2026-05-27,Wolcott 12U,Connecticut Valley Youth Lacrosse,Wolcott 12U,Wolcott 12U,0.5855038128166835,Wolcott 12U,0.6081075031989426,Wolcott 12U,0.6105943578129358,True,True,True
2026-05-27,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5070068015235113,Connecticut Valley Youth Lacrosse,0.5141645140687338,Connecticut Valley Youth Lacrosse,0.512853002547327,True,True,True
2026-05-27,Connecticut Valley Youth Lacrosse,West Hartford 12U Green,West Hartford 12U Green,West Hartford 12U Green,0.540241036588859,West Hartford 12U Green,0.6039303490213899,West Hartford 12U Green,0.5979506740856535,True,True,True
2026-05-27,Connecticut Valley Youth Lacrosse,Bristol 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6175380847762412,Connecticut Valley Youth Lacrosse,0.588955022400379,Connecticut Valley Youth Lacrosse,0.5883260526805068,True,True,True
2026-05-28,Connecticut Valley Youth Lacrosse,Bristol 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.637972490226196,Connecticut Valley Youth Lacrosse,0.5874671175918168,Connecticut Valley Youth Lacrosse,0.5863151353431342,True,True,True
2026-05-28,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,Longmeadow 12U Black,Connecticut Valley Youth Lacrosse,0.604174099745679,Connecticut Valley Youth Lacrosse,0.5498229326862691,Connecticut Valley Youth Lacrosse,0.5517847091445138,False,False,False
2026-05-28,Connecticut Valley Youth Lacrosse,Agawam 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.581785948802761,Connecticut Valley Youth Lacrosse,0.5666839382002956,Connecticut Valley Youth Lacrosse,0.5607592605251044,True,True,True
2026-05-28,West Hartford 12U Gold,Connecticut Valley Youth Lacrosse,West Hartford 12U Gold,West Hartford 12U Gold,0.6641988561009485,West Hartford 12U Gold,0.7167482607017671,West Hartford 12U Gold,0.7136657459919334,True,True,True
2026-05-29,Suffield 12U,Connecticut Valley Youth Lacrosse,Suffield 12U,Suffield 12U,0.6660039321071268,Suffield 12U,0.705342023510827,Suffield 12U,0.7073769121100897,True,True,True
2026-05-29,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,0.6355929777283638,Connecticut Valley Youth Lacrosse,0.5966094132776116,Connecticut Valley Youth Lacrosse,0.5962933742327268,False,False,False
2026-05-29,Connecticut Valley Youth Lacrosse,Meriden 12U,Meriden 12U,Connecticut Valley Youth Lacrosse,0.5029984174088207,Connecticut Valley Youth Lacrosse,0.5324077607112658,Connecticut Valley Youth Lacrosse,0.524535367102741,False,False,False
2026-05-29,Middletown 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5653346469154454,Connecticut Valley Youth Lacrosse,0.6256237500868951,Connecticut Valley Youth Lacrosse,0.627246483149695,True,True,True
2026-05-29,Connecticut Valley Youth Lacrosse,Simsbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5700033336209718,Connecticut Valley Youth Lacrosse,0.5978258141089914,Connecticut Valley Youth Lacrosse,0.5957999003291048,True,True,True
2026-05-29,Connecticut Valley Youth Lacrosse,Simsbury 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6790137609881748,Connecticut Valley Youth Lacrosse,0.7037188304400436,Connecticut Valley Youth Lacrosse,0.7072026373491528,True,True,True
2026-05-30,Connecticut Valley Youth Lacrosse,Wolcott 12U,Wolcott 12U,Wolcott 12U,0.6233722394375755,Wolcott 12U,0.6287139790862808,Wolcott 12U,0.6338643485872526,True,True,True
2026-05-30,Southington 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5393463015976505,Connecticut Valley Youth Lacrosse,0.577014555123858,Connecticut Valley Youth Lacrosse,0.581295756808061,True,True,True
2026-05-30,Connecticut Valley Youth Lacrosse,Avon 12U,Connecticut Valley Youth Lacrosse,Avon 12U,0.5364317249133876,Avon 12U,0.5753954182499533,Avon 12U,0.5771183373640456,False,False,False
2026-05-30,Granby 12U,Connecticut Valley Youth Lacrosse,Granby 12U,Connecticut Valley Youth Lacrosse,0.6202195907819303,Connecticut Valley Youth Lacrosse,0.6030243302418874,Connecticut Valley Youth Lacrosse,0.5996106409735358,False,False,False
2026-05-31,Bristol 12U,Connecticut Valley Youth Lacrosse,Bristol 12U,Connecticut Valley Youth Lacrosse,0.6468332062739041,Connecticut Valley Youth Lacrosse,0.6093500661088653,Connecticut Valley Youth Lacrosse,0.6109813130661403,False,False,False
2026-05-31,Connecticut Valley Youth Lacrosse,West Hartford 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6405581846530025,Connecticut Valley Youth Lacrosse,0.6431586895223352,Connecticut Valley Youth Lacrosse,0.6426182616486352,True,True,True
2026-06-01,Connecticut Valley Youth Lacrosse,Simsbury,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5058489848828127,Connecticut Valley Youth Lacrosse,0.5006941188029035,Connecticut Valley Youth Lacrosse,0.5007652838520159,True,True,True
2026-06-01,Connecticut Valley Youth Lacrosse,Glastonbury 12U Blue,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6174668359416863,Connecticut Valley Youth Lacrosse,0.5625164581043652,Connecticut Valley Youth Lacrosse,0.5575690483169412,True,True,True
2026-06-01,East Longmeadow 12U White,Connecticut Valley Youth Lacrosse,East Longmeadow 12U White,Connecticut Valley Youth Lacrosse,0.6219831826302855,Connecticut Valley Youth Lacrosse,0.5779265455910256,Connecticut Valley Youth Lacrosse,0.5817232218452444,False,False,False
2026-06-02,Connecticut Valley Youth Lacrosse,West Hartford 12U White,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6697497959166784,Connecticut Valley Youth Lacrosse,0.6459658047577571,Connecticut Valley Youth Lacrosse,0.645159492666413,True,True,True
2026-06-02,Connecticut Valley Youth Lacrosse,Granby 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5967255537314351,Connecticut Valley Youth Lacrosse,0.5912208431692074,Connecticut Valley Youth Lacrosse,0.5857273384370911,True,True,True
2026-06-02,Southington 12U White,Connecticut Valley Youth Lacrosse,Southington 12U White,Connecticut Valley Youth Lacrosse,0.6219670674870406,Connecticut Valley Youth Lacrosse,0.6098343173226951,Connecticut Valley Youth Lacrosse,0.6168845138101183,False,False,False
2026-06-02,Bristol 12U,Connecticut Valley Youth Lacrosse,Bristol 12U,Connecticut Valley Youth Lacrosse,0.6156982921951495,Connecticut Valley Youth Lacrosse,0.5946460387467281,Connecticut Valley Youth Lacrosse,0.5939596517141715,False,False,False
2026-06-03,Meriden 12U,Connecticut Valley Youth Lacrosse,Meriden 12U,Meriden 12U,0.5069865199655231,Connecticut Valley Youth Lacrosse,0.5121455611537704,Connecticut Valley Youth Lacrosse,0.5024194529388822,True,False,False
2026-06-03,Connecticut Valley Youth Lacrosse,Simsbury 14U Blue,Connecticut Valley Youth Lacrosse,Simsbury 14U Blue,0.5458307744298494,Simsbury 14U Blue,0.5000387035209278,Simsbury 14U Blue,0.5000906838759178,False,False,False
2026-06-03,Connecticut Valley Youth Lacrosse,Wethersfield 12U B,Wethersfield 12U B,Wethersfield 12U B,0.548741667269747,Wethersfield 12U B,0.5240781143115028,Wethersfield 12U B,0.5263758422692013,True,True,True
2026-06-03,Connecticut Valley Youth Lacrosse,Southington 12U Blue,Southington 12U Blue,Southington 12U Blue,0.5439887760511775,Southington 12U Blue,0.5197426393279467,Southington 12U Blue,0.5134382783621214,True,True,True
2026-06-03,Ellington 12U,Connecticut Valley Youth Lacrosse,Ellington 12U,Ellington 12U,0.5710772776409718,Connecticut Valley Youth Lacrosse,0.5253396351454727,Connecticut Valley Youth Lacrosse,0.5095917341835337,True,False,False
2026-06-03,Connecticut Valley Youth Lacrosse,West Hartford Green,Connecticut Valley Youth Lacrosse,West Hartford Green,0.5809157808174727,West Hartford Green,0.5007039229996408,West Hartford Green,0.5008564411794179,False,False,False
2026-06-03,Connecticut Valley Youth Lacrosse,Vernon 12U,Connecticut Valley Youth Lacrosse,Vernon 12U,0.5588262931841612,Vernon 12U,0.5049663915158928,Vernon 12U,0.5129338593275309,False,False,False
2026-06-03,South Windsor 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,South Windsor 12U,0.5654819308254257,South Windsor 12U,0.5170324727763709,South Windsor 12U,0.5192472531227126,False,False,False
2026-06-03,Connecticut Valley Youth Lacrosse,Northampton 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6580752673997132,Connecticut Valley Youth Lacrosse,0.6334168198820892,Connecticut Valley Youth Lacrosse,0.6338419303900468,True,True,True
2026-06-03,Connecticut Valley Youth Lacrosse,Middletown 12U,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.6616142500906755,Connecticut Valley Youth Lacrosse,0.6398983218641324,Connecticut Valley Youth Lacrosse,0.6425590342398048,True,True,True
2026-06-03,South Hadley 12U,Connecticut Valley Youth Lacrosse,South Hadley 12U,Connecticut Valley Youth Lacrosse,0.7862084037931463,Connecticut Valley Youth Lacrosse,0.7518067460566129,Connecticut Valley Youth Lacrosse,0.7531316543007327,False,False,False
2026-06-03,Avon 12U B,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,Avon 12U B,0.5861022631558771,Avon 12U B,0.577728251197047,Avon 12U B,0.580184426311076,False,False,False
2026-06-04,Connecticut Valley Youth Lacrosse,Tolland,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5117380749311642,Connecticut Valley Youth Lacrosse,0.5019444798635501,Connecticut Valley Youth Lacrosse,0.5021783362190229,True,True,True
2026-06-04,Connecticut Valley Youth Lacrosse,Berlin 12U A,Connecticut Valley Youth Lacrosse,Connecticut Valley Youth Lacrosse,0.5196010518781791,Berlin 12U A,0.5106462286981726,Berlin 12U A,0.5150123416432383,True,False,False
2026-06-04,Wolcott 12U,Connecticut Valley Youth Lacrosse,Wolcott 12U,Wolcott 12U,0.598180871017002,Wolcott 12U,0.6446549631543136,Wolcott 12U,0.6511747000231253,True,True,True
2026-06-06,Connecticut Valley Youth Lacrosse,Wolcott 12U,Connecticut Valley Youth Lacrosse,Wolcott 12U,0.637059960800751,Wolcott 12U,0.6524475315394163,Wolcott 12U,0.659303507763551,False,False,False
2026-06-06,Ellington 12U,Connecticut Valley Youth Lacrosse,Ellington 12U,Connecticut Valley Youth Lacrosse,0.5529854706118751,Connecticut Valley Youth Lacrosse,0.5164681088039127,Connecticut Valley Youth Lacrosse,0.5009608016898208,False,False,False
